0.7087609603828372 0.4699668037929271 0.29752999303743166 0.04981391390187717 0.3770722564065552 0.9874848830959778 0.10863220563758569 0.5478879046119789 0.7705410214748932 0.6405765090468662 0.5190068327877121 0.10136215075587185 0.39405918786138194 0.9695375345943905 0.3878064888682099 0.7929557953866162 0.7222171313419308 0.2125146247478117 0.7664030779370068 0.010749264287827187
0.14580115773406943 0.8155146317293829 0.5894116873396205 0.7977230245912801 0.7494183075034376 0.0015134880125222683 0.14357764956266417 0.2654259666904544 0.7302359709759472 0.27871315535272556 0.8470158452299446 0.5230330559871393 0.6739518346932915 0.44725617232099923 0.8995830249456505 0.5955182413061784 0.13806945290274708 0.41657670988134265 0.062073356510940036 0.7202689392645634
0.5093380933990459 0.7552653702444032 0.22214229971049093 0.17423033493979345 0.8328725540496735 0.4213092781610047 0.7868205414621093 0.769651685662015 0.8293084504610996 0.9491745912175704 0.21473072048109432 0.5660559099795682 0.9118210213849365 0.3990831285084556 0.25306999709450895 0.4838078608540194 0.2600806987215549 0.053694193071989194 0.8622348136071489 0.66917561334774
0.7267670774138042 0.8992220560216464 0.6119787771590448 0.24437070256929683 0.5521516029639026 0.1573501869384134 0.9500433263532412 0.6399062583076718 0.902271815008603 0.20402509308793604 0.6980612696307147 0.40208019995703315 0.28269130250668617 0.0903108236488317 0.9771105638896296 0.4790083992086608 0.30309914668589555 0.22076089178277192 0.4998689648196647 0.5181539761629409
0.5978277873241343 0.28684547948220473 0.36938004814863745 0.21074210751714528 0.17892540158022285 0.8276450121221138 0.13444780472385764 0.4625892811776148 0.4119712761737018 0.6212536301399528 0.8197771135451355 0.3981446116322499 0.4794411601782026 0.42841939677302154 0.3841251226799386 0.40303827571550277 0.292900281547236 0.9808879694608471 0.670066194815504 0.6896831581866049
0.832665210627998 0.5889009291305519 0.04459323908312285 0.850650589160302 0.7432582066195274 0.3292679659197094 0.10875334148219218 0.008036934988576494 0.7104432959404071 0.5928524316054111 0.5856433982711502 0.2265576951025141 0.4646677980023778 0.7188143309504911 0.9055203361268406 0.932011163052107 0.903284124438515 0.6104505902479088 0.8405819417448609 0.6649010347531865
0.5181797287651326 0.5076746589126876 0.2953482523955888 0.7455830350440736 0.4866153237364521 0.2780066744626051 0.11834194279170329 0.551749774220293 0.971552233968981 0.024854225247800343 0.13655290272021492 0.9558022773240206 0.29487179845779266 0.8888151270929976 0.7700358964061748 0.369777190076958 0.9335696508275612 0.5651303566584579 0.7636842642273919 0.5252951277435144
0.20822122964910172 0.14659533425199356 0.5582959847196555 0.10666357010604621 0.784182093299695 0.3156397977264569 0.7572188712301485 0.25070231679615906 0.2907080124216742 0.4862513389429409 0.338238634662935 0.8496136586731994 0.8368570371697138 0.8363465123020616 0.8408690662646497 0.8636964668385019 0.4589446561828786 0.06191031209968467 0.7159335248072103 0.55226807555883
0.8101067109741136 0.8556001824403933 0.7907098644587245 0.9831137696424637 0.030995155306229205 0.05964365396368321 0.8007145807427086 0.50742080034322 0.7415233944689356 0.9732374467996247 0.8528095360333382 0.8207322464521477 0.18058725925078345 0.08556261409660104 0.470128475668803 0.8526318588055671 0.7077859359938936 0.03330797060448465 0.002706806341190915 0.4455578886959296
0.46319219624874164 0.01766365184470775 0.5982354784250553 0.6989166462110326 0.6397746069123758 0.5592573700727548 0.9414236121558249 0.48033230992061404 0.9482726963207532 0.17861908513015623 0.8460802443204137 0.45294910707077496 0.9019202457803922 0.21548526372912935 0.8694214450710877 0.12067637122314756 0.31902486285658016 0.020601337444024925 0.15968772239159557 0.2875344965776463
